"test"," time-1464925730"," time-1465445492"," time-1465507416","range"
"Tests/Unit/neg/TerminationNum.hs"," 0.7704"," 0.7361"," 0.7369","0"
"Tests/Unit/neg/TerminationNum0.hs"," 0.9185"," 0.7420"," 0.7718","0"
"Tests/Unit/neg/TopLevel.hs"," 1.0478"," 0.7423"," 0.7800","0"
"Tests/Unit/neg/Variance.hs"," 1.0513"," 0.7263"," 0.7326","0"
"Tests/Unit/neg/Variance1.hs"," 0.7273"," 0.7909"," 0.7551","0"
"Tests/Unit/neg/alias00.hs"," 0.7238"," 0.7462"," 0.6838","0"
"Tests/Unit/neg/ass0.hs"," 0.7329"," 0.7043"," 0.6600","0"
"Tests/Unit/neg/avg-bug.hs"," 0.7732"," 0.7565"," 0.6948","0"
"Tests/Unit/neg/avg-bug.lhs"," 1.5659"," 1.6089"," 1.2521","0"
"Tests/Unit/neg/concat.hs"," 1.2366"," 1.0169"," 0.9025","0"
"Tests/Unit/neg/concat1.hs"," 1.4265"," 1.0452"," 0.9261","0"
"Tests/Unit/neg/concat2.hs"," 1.5717"," 1.0565"," 0.9743","0"
"Tests/Unit/neg/contra0.hs"," 0.8004"," 0.8322"," 0.7305","0"
"Tests/Unit/neg/coretologic.hs"," 0.8041"," 0.7827"," 0.7134","0"
"Tests/Unit/neg/csv.hs"," 1.5350"," 1.4611"," 1.2691","0"
"Tests/Unit/neg/datacon-eq.hs"," 0.7308"," 0.7723"," 0.6677","0"
"Tests/Unit/neg/deppair0.hs"," 0.8466"," 0.8253"," 0.7724","0"
"Tests/Unit/neg/deptupW.hs"," 0.8377"," 0.8686"," 0.7668","0"
"Tests/Unit/neg/elim00.hs"," 0.7476"," 0.7628"," 0.7016","0"
"Tests/Unit/neg/elim000.hs"," 0.7294"," 0.7433"," 0.7055","0"
"Tests/Unit/neg/errmsg.hs"," 0.8453"," 0.8102"," 0.7359","0"
"Tests/Unit/neg/errorloc.hs"," 0.8572"," 0.7860"," 0.7075","0"
"Tests/Unit/neg/ex0-unsafe.hs"," 0.8907"," 0.8476"," 0.7740","0"
"Tests/Unit/neg/ex1-unsafe.hs"," 0.9237"," 0.8315"," 0.7732","0"
"Tests/Unit/neg/filterAbs.hs"," 0.9514"," 0.9409"," 0.8169","0"
"Tests/Unit/neg/foldN.hs"," 1.0410"," 0.8038"," 0.7180","0"
"Tests/Unit/neg/foldN1.hs"," 1.1702"," 0.7943"," 0.7224","0"
"Tests/Unit/neg/grty0.hs"," 0.8599"," 0.7423"," 0.6665","0"
"Tests/Unit/neg/grty1.hs"," 0.8688"," 0.8523"," 0.7369","0"
"Tests/Unit/neg/grty2.hs"," 0.7886"," 0.8326"," 0.7396","0"
"Tests/Unit/neg/grty3.hs"," 0.7226"," 0.7503"," 0.6738","0"
"Tests/Unit/neg/inc2.hs"," 0.7619"," 1.2828"," 0.6412","0"
"Tests/Unit/neg/list00.hs"," 0.8044"," 0.8240"," 0.7486","0"
"Tests/Unit/neg/listne.hs"," 0.7222"," 0.6947"," 0.6504","0"
"Tests/Unit/neg/lit.hs"," 0.7270"," 0.7250"," 0.6772","0"
"Tests/Unit/neg/mapreduce-tiny.hs"," 0.8241"," 0.9619"," 0.7674","0"
"Tests/Unit/neg/mapreduce.hs"," 2.0902"," 2.0190"," 1.8753","0"
"Tests/Unit/neg/maps.hs"," 0.8398"," 0.8209"," 0.7553","0"
"Tests/Unit/neg/meas0.hs"," 0.8224"," 0.7886"," 0.7296","0"
"Tests/Unit/neg/meas2.hs"," 0.7847"," 0.7844"," 0.7386","0"
"Tests/Unit/neg/meas3.hs"," 0.8229"," 0.8056"," 0.7797","0"
"Tests/Unit/neg/meas5.hs"," 1.3433"," 1.3314"," 1.2362","0"
"Tests/Unit/neg/meas7.hs"," 0.8509"," 0.7468"," 0.6915","0"
"Tests/Unit/neg/meas9.hs"," 0.8219"," 0.8656"," 0.6975","0"
"Tests/Unit/neg/monad3.hs"," 1.0369"," 0.9137"," 0.7835","0"
"Tests/Unit/neg/monad4.hs"," 0.9278"," 0.8842"," 0.7853","0"
"Tests/Unit/neg/monad5.hs"," 1.0087"," 0.8326"," 0.7756","0"
"Tests/Unit/neg/monad6.hs"," 0.7931"," 0.7718"," 0.7148","0"
"Tests/Unit/neg/monad7.hs"," 0.9976"," 0.9025"," 0.8663","0"
"Tests/Unit/neg/mr00.hs"," 1.1886"," 0.8346"," 0.7932","0"
"Tests/Unit/neg/multi-pred-app-00.hs"," 0.8066"," 0.6971"," 0.7080","0"
"Tests/Unit/neg/nestedRecursion.hs"," 0.8786"," 0.7243"," 0.7012","0"
"Tests/Unit/neg/pair.hs"," 1.6133"," 1.3739"," 1.2876","0"
"Tests/Unit/neg/pair0.hs"," 1.4955"," 1.3136"," 1.2263","0"
"Tests/Unit/neg/pargs.hs"," 0.7832"," 0.6930"," 0.6519","0"
"Tests/Unit/neg/pargs1.hs"," 0.7752"," 0.7081"," 0.6559","0"
"Tests/Unit/neg/partial.hs"," 0.9227"," 0.7203"," 0.6842","0"
"Tests/Unit/neg/poly0.hs"," 0.9761"," 0.8006"," 0.7503","0"
"Tests/Unit/neg/poly1.hs"," 1.1381"," 0.7899"," 0.7486","0"
"Tests/Unit/neg/poly2-degenerate.hs"," 0.8318"," 0.7604"," 0.7446","0"
"Tests/Unit/neg/poly2.hs"," 0.8693"," 0.7768"," 0.7471","0"
"Tests/Unit/neg/polypred.hs"," 0.8062"," 0.7487"," 0.7043","0"
"Tests/Unit/neg/poslist.hs"," 1.0474"," 0.8987"," 0.8567","0"
"Tests/Unit/neg/pragma0-unsafe.hs"," 0.9187"," 0.6930"," 0.6497","0"
"Tests/Unit/neg/pred.hs"," 0.7877"," 0.6389"," 0.5695","0"
"Tests/Unit/neg/prune0.hs"," 0.9366"," 0.7853"," 0.7355","0"
"Tests/Unit/neg/qsloop.hs"," 0.9377"," 0.9241"," 0.8986","0"
"Tests/Unit/neg/range.hs"," 1.0865"," 1.0624"," 1.0033","0"
"Tests/Unit/neg/record0.hs"," 0.7693"," 0.7418"," 0.6728","0"
"Tests/Unit/neg/revshape.hs"," 0.8667"," 0.6969"," 0.6966","0"
"Tests/Unit/neg/risers.hs"," 0.8153"," 0.7309"," 0.7230","0"
"Tests/Unit/neg/stacks.hs"," 1.1052"," 0.9597"," 0.9519","0"
"Tests/Unit/neg/state0.hs"," 0.7295"," 0.6836"," 0.6790","0"
"Tests/Unit/neg/state00.hs"," 0.8057"," 0.7129"," 0.6830","0"
"Tests/Unit/neg/string00.hs"," 0.8232"," 0.7535"," 0.7776","0"
"Tests/Unit/neg/sumPoly.hs"," 0.8565"," 0.7508"," 0.7593","0"
"Tests/Unit/neg/sumk.hs"," 0.8462"," 0.7505"," 0.7569","0"
"Tests/Unit/neg/test00.hs"," 1.0292"," 0.8051"," 0.7805","0"
"Tests/Unit/neg/test00a.hs"," 0.8641"," 0.7639"," 0.7895","0"
"Tests/Unit/neg/test00b.hs"," 0.9356"," 0.7600"," 0.7849","0"
"Tests/Unit/neg/test00c.hs"," 1.0795"," 0.6951"," 0.7428","0"
"Tests/Unit/neg/test1.hs"," 1.0664"," 0.7447"," 0.7649","0"
"Tests/Unit/neg/test2.hs"," 1.0341"," 0.7833"," 0.8011","0"
"Tests/Unit/neg/testRec.hs"," 1.1460"," 0.7773"," 0.8032","0"
"Tests/Unit/neg/trans.hs"," 2.5159"," 1.9106"," 1.7231","0"
"Tests/Unit/neg/truespec.hs"," 1.1143"," 0.9301"," 0.7739","0"
"Tests/Unit/neg/tyclass0-unsafe.hs"," 1.0976"," 0.7013"," 0.7200","0"
"Tests/Unit/neg/vector0.hs"," 0.9081"," 0.8781"," 0.9203","0"
"Tests/Unit/neg/vector00.hs"," 1.0385"," 0.8283"," 0.8296","0"
"Tests/Unit/neg/vector0a.hs"," 0.8413"," 0.8006"," 0.8470","0"
"Tests/Unit/neg/vector1a.hs"," 1.0935"," 1.0289"," 1.0695","0"
"Tests/Unit/neg/wrap0.hs"," 0.8480"," 0.7929"," 0.8472","0"
"Tests/Unit/neg/wrap1.hs"," 1.1981"," 1.0022"," 1.0572","0"
"Tests/Unit/parser/pos/Parens.hs"," 0.7289"," 0.8321"," 0.6529","0"
"Tests/Unit/parser/pos/TokensAsPrefixes.hs"," 0.8661"," 0.7616"," 0.6531","0"
"Tests/Unit/pos/AVL.hs"," 2.5308"," 1.8477"," 2.5465","0"
"Tests/Unit/pos/Abs.hs"," 0.9322"," 0.7067"," 0.7033","0"
"Tests/Unit/pos/Ackermann.hs"," 0.9291"," 0.7749"," 0.7957","0"
"Tests/Unit/pos/AmortizedQueue.hs"," 0.9786"," 0.8452"," 0.8752","0"
"Tests/Unit/pos/Assume.hs"," 0.8231"," 0.7392"," 0.7677","0"
"Tests/Unit/pos/AssumedRecursive.hs"," 0.8705"," 0.6794"," 0.7226","0"
"Tests/Unit/pos/AutoSize.hs"," 0.9113"," 0.7127"," 0.7539","0"
"Tests/Unit/pos/AutoTerm.hs"," 0.9013"," 0.7395"," 0.8163","0"
"Tests/Unit/pos/AutoTerm1.hs"," 0.8643"," 0.7268"," 0.9882","0"
"Tests/Unit/pos/Avg.hs"," 0.8300"," 0.7960"," 0.9209","0"
"Tests/Unit/pos/BST000.hs"," 1.5062"," 1.2240"," 1.2877","0"
"Tests/Unit/pos/Books.hs"," 1.4122"," 0.7439"," 0.8310","0"
"Tests/Unit/pos/Class.hs"," 1.5478"," 1.0397"," 1.1118","0"
"Tests/Unit/pos/Class2.hs"," 0.7602"," 0.7289"," 0.7321","0"
"Tests/Unit/pos/ClassReg.hs"," 0.9573"," 0.7297"," 0.7559","0"
"Tests/Unit/pos/ClojurVector.hs"," 0.9665"," 1.1416"," 0.9264","0"
"Tests/Unit/pos/Coercion.hs"," 0.7820"," 0.7992"," 0.7418","0"
"Tests/Unit/pos/CommentedOut.hs"," 0.7702"," 0.7716"," 0.7320","0"
"Tests/Unit/pos/CompareConstraints.hs"," 1.1477"," 0.9760"," 0.9952","0"
"Tests/Unit/pos/Constraints.hs"," 1.0134"," 0.7866"," 0.8146","0"
"Tests/Unit/pos/ConstraintsAppend.hs"," 1.3469"," 1.3270"," 1.3485","0"
"Tests/Unit/pos/CountMonad.hs"," 1.2326"," 0.7832"," 0.9475","0"
"Tests/Unit/pos/DB00.hs"," 0.9834"," 0.8429"," 0.7811","0"
"Tests/Unit/pos/DataBase.hs"," 0.7986"," 0.8450"," 0.8568","0"
"Tests/Unit/pos/Eval.hs"," 0.9537"," 1.0307"," 0.8655","0"
"Tests/Unit/pos/Even.hs"," 0.8229"," 0.6595"," 0.7400","0"
"Tests/Unit/pos/Even0.hs"," 0.8304"," 0.6758"," 0.7742","0"
"Tests/Unit/pos/ExactFunApp.hs"," 0.9868"," 0.6681"," 0.7624","0"
"Tests/Unit/pos/Foo.hs"," 0.9570"," 0.6877"," 0.7229","0"
"Tests/Unit/pos/Fractional.hs"," 1.1549"," 0.7057"," 0.7449","0"
"Tests/Unit/pos/GADTs.hs"," 1.3547"," 0.7005"," 0.7496","0"
"Tests/Unit/pos/GCD.hs"," 1.7604"," 0.8545"," 0.9045","0"
"Tests/Unit/pos/GeneralizedTermination.hs"," 1.1683"," 0.7875"," 0.8391","0"
"Tests/Unit/pos/GhcListSort.hs"," 6.3747"," 6.3802"," 6.3198","0"
"Tests/Unit/pos/GhcSort1.hs"," 2.6533"," 3.0432"," 2.8500","0"
"Tests/Unit/pos/GhcSort2.hs"," 1.3751"," 1.2590"," 1.3554","0"
"Tests/Unit/pos/GhcSort3.T.hs"," 1.4513"," 1.4754"," 1.5377","0"
"Tests/Unit/pos/GhcSort3.hs"," 3.4113"," 3.6740"," 3.6619","0"
"Tests/Unit/pos/Goo.hs"," 0.7043"," 0.7167"," 0.7301","0"
"Tests/Unit/pos/GoodHMeas.hs"," 0.7620"," 0.7108"," 0.7547","0"
"Tests/Unit/pos/Gradual.hs"," 0.0003"," 0.0003"," 0.0003","0"
"Tests/Unit/pos/Graph.hs"," 1.0394"," 1.1171"," 1.0748","0"
"Tests/Unit/pos/HasElem.hs"," 1.1471"," 0.7392"," 0.7683","0"
"Tests/Unit/pos/HaskellMeasure.hs"," 1.2707"," 0.8124"," 0.7742","0"
"Tests/Unit/pos/HedgeUnion.hs"," 1.1520"," 0.8364"," 0.8386","0"
"Tests/Unit/pos/HigherOrderRecFun.hs"," 0.7422"," 0.7108"," 0.7381","0"
"Tests/Unit/pos/Holes.hs"," 0.9834"," 0.7416"," 0.7887","0"
"Tests/Unit/pos/IcfpDemo.hs"," 1.2358"," 0.9118"," 0.9754","0"
"Tests/Unit/pos/Infinity.hs"," 0.8772"," 0.9362"," 0.8278","0"
"Tests/Unit/pos/Invariants.hs"," 0.7710"," 0.7943"," 0.9304","0"
"Tests/Unit/pos/Keys.hs"," 0.8840"," 0.7089"," 0.7908","0"
"Tests/Unit/pos/LambdaDeBruijn.hs"," 1.2841"," 1.2110"," 1.3389","0"
"Tests/Unit/pos/LambdaEvalMini.hs"," 1.9869"," 1.6708"," 2.0529","0"
"Tests/Unit/pos/LambdaEvalSuperTiny.hs"," 0.9040"," 1.0338"," 1.0037","0"
"Tests/Unit/pos/LambdaEvalTiny.hs"," 1.0187"," 1.1755"," 1.2805","0"
"Tests/Unit/pos/LazyWhere.hs"," 0.7414"," 0.7302"," 1.0781","0"
"Tests/Unit/pos/LazyWhere1.hs"," 0.7718"," 0.7253"," 0.8225","0"
"Tests/Unit/pos/LiquidArray.hs"," 0.8918"," 0.7144"," 0.7629","0"
"Tests/Unit/pos/LiquidClass.hs"," 0.7232"," 0.7225"," 0.7667","0"
"Tests/Unit/pos/ListConcat.hs"," 0.8181"," 0.8203"," 1.0117","0"
"Tests/Unit/pos/ListElem.hs"," 0.7525"," 0.7689"," 1.0216","0"
"Tests/Unit/pos/ListISort-LType.hs"," 1.3661"," 1.4140"," 1.2698","0"
"Tests/Unit/pos/ListISort.hs"," 1.0286"," 0.9989"," 0.8477","0"
"Tests/Unit/pos/ListKeys.hs"," 0.8007"," 0.9307"," 0.8341","0"
"Tests/Unit/pos/ListLen-LType.hs"," 1.3140"," 1.3183"," 1.3909","0"
"Tests/Unit/pos/ListLen.hs"," 1.1930"," 1.2191"," 1.4771","0"
"Tests/Unit/pos/ListMSort.hs"," 1.4280"," 1.5500"," 1.1142","0"
"Tests/Unit/pos/ListQSort-LType.hs"," 1.6335"," 1.5565"," 1.3979","0"
"Tests/Unit/pos/ListQSort.hs"," 1.6794"," 1.9074"," 1.4611","0"
"Tests/Unit/pos/ListRange-LType.hs"," 0.9338"," 1.0540"," 0.8319","0"
"Tests/Unit/pos/ListRange.hs"," 0.9225"," 1.4851"," 0.8526","0"
"Tests/Unit/pos/ListReverse-LType.hs"," 0.9520"," 0.8716"," 0.7142","0"
"Tests/Unit/pos/ListSort.hs"," 2.0266"," 2.1647"," 1.8051","0"
"Tests/Unit/pos/LocalHole.hs"," 0.7872"," 0.8270"," 0.6927","0"
"Tests/Unit/pos/LocalLazy.hs"," 0.9431"," 0.9182"," 0.7073","0"
"Tests/Unit/pos/LocalSpec.hs"," 0.9349"," 0.7455"," 0.7239","0"
"Tests/Unit/pos/LocalSpec0.hs"," 0.9712"," 0.8747"," 0.6695","0"
"Tests/Unit/pos/LocalSpecImp.hs"," 0.9332"," 0.8615"," 0.6611","0"
"Tests/Unit/pos/LocalTermExpr.hs"," 0.8802"," 0.9616"," 0.7395","0"
"Tests/Unit/pos/LogicCurry1.hs"," 0.7525"," 0.8036"," 0.6694","0"
"Tests/Unit/pos/Loo.hs"," 0.7514"," 0.7429"," 0.7069","0"
"Tests/Unit/pos/MeasureContains.hs"," 1.0954"," 0.8239"," 0.7421","0"
"Tests/Unit/pos/MeasureDups.hs"," 1.0982"," 0.8084"," 0.8169","0"
"Tests/Unit/pos/MeasureSets.hs"," 0.7833"," 0.8723"," 0.7297","0"
"Tests/Unit/pos/Measures.hs"," 1.0053"," 0.7287"," 0.6702","0"
"Tests/Unit/pos/Measures1.hs"," 0.9076"," 1.0841"," 0.6631","0"
"Tests/Unit/pos/Merge1.hs"," 0.9772"," 0.8236"," 0.7175","0"
"Tests/Unit/pos/MergeSort.hs"," 1.1606"," 1.4026"," 1.0553","0"
"Tests/Unit/pos/Mod1.hs"," 0.7032"," 0.8111"," 0.6626","0"
"Tests/Unit/pos/Mod2.hs"," 0.7337"," 0.7938"," 0.6675","0"
"Tests/Unit/pos/Moo.hs"," 0.6815"," 0.7680"," 0.6722","0"
"Tests/Unit/pos/MultipleInvariants.hs"," 0.7100"," 0.7947"," 0.7071","0"
"Tests/Unit/pos/MutualRec.hs"," 2.9533"," 2.1540"," 2.0695","0"
"Tests/Unit/pos/NoCaseExpand.hs"," 1.0217"," 1.2733"," 1.1078","0"
"Tests/Unit/pos/NoExhaustiveGuardsError.hs"," 0.6775"," 0.7518"," 0.6757","0"
"Tests/Unit/pos/Overwrite.hs"," 0.7511"," 1.3072"," 0.7008","0"
"Tests/Unit/pos/PairMeasure.hs"," 0.7451"," 1.1813"," 0.6777","0"
"Tests/Unit/pos/PairMeasure0.hs"," 0.7223"," 0.8967"," 0.6719","0"
"Tests/Unit/pos/Permutation.hs"," 1.5523"," 1.7323"," 1.2933","0"
"Tests/Unit/pos/PersistentVector.hs"," 0.8215"," 0.8312"," 0.7885","0"
"Tests/Unit/pos/PlugHoles.hs"," 0.7167"," 0.7032"," 0.6712","0"
"Tests/Unit/pos/PointDist.hs"," 0.7720"," 0.7602"," 0.7757","0"
"Tests/Unit/pos/Product.hs"," 1.3260"," 1.0482"," 0.9146","0"
"Tests/Unit/pos/Propability.hs"," 0.7949"," 0.8004"," 0.7186","0"
"Tests/Unit/pos/QQTySig.hs"," 3.3628"," 3.2501"," 2.8263","0"
"Tests/Unit/pos/QQTySigTyVars.hs"," 3.2770"," 3.0682"," 2.9434","0"
"Tests/Unit/pos/QQTySyn.hs"," 3.6871"," 3.2200"," 3.1013","0"
"Tests/Unit/pos/RBTree-col-height.hs"," 4.3551"," 4.3374"," 3.6756","0"
"Tests/Unit/pos/RBTree-color.hs"," 3.4253"," 3.5191"," 3.0125","0"
"Tests/Unit/pos/RBTree-height.hs"," 2.5569"," 3.1309"," 2.7778","0"
"Tests/Unit/pos/RealProps.hs"," 0.7030"," 0.8257"," 0.6992","0"
"Tests/Unit/pos/RealProps1.hs"," 0.7164"," 0.9436"," 0.7054","0"
"Tests/Unit/pos/RecQSort.hs"," 0.8587"," 0.9630"," 0.8273","0"
"Tests/Unit/pos/RecQSort0.hs"," 0.8803"," 0.9482"," 0.8508","0"
"Tests/Unit/pos/RecSelector.hs"," 1.0857"," 0.7315"," 0.6684","0"
"Tests/Unit/pos/RecordSelectorError.hs"," 0.6786"," 0.9138"," 0.7043","0"
"Tests/Unit/pos/RelativeComplete.hs"," 0.8167"," 0.9626"," 0.7152","0"
"Tests/Unit/pos/Repeat.hs"," 0.9097"," 0.8064"," 0.7180","0"
"Tests/Unit/pos/Resolve.hs"," 0.6908"," 0.7329"," 0.6591","0"
"Tests/Unit/pos/ResolveA.hs"," 0.7030"," 0.7279"," 0.6572","0"
"Tests/Unit/pos/ResolveB.hs"," 0.8778"," 0.9156"," 0.6440","0"
"Tests/Unit/pos/ResolvePred.hs"," 0.8096"," 0.8318"," 0.6984","0"
"Tests/Unit/pos/SafePartialFunctions.hs"," 0.8522"," 0.7159"," 0.7030","0"
"Tests/Unit/pos/SimplerNotation.hs"," 0.8700"," 0.6870"," 0.6611","0"
"Tests/Unit/pos/Solver.hs"," 1.7493"," 1.3238"," 1.2152","0"
"Tests/Unit/pos/StackClass.hs"," 0.7681"," 0.7063"," 0.7438","0"
"Tests/Unit/pos/State.hs"," 0.8386"," 0.8921"," 0.7491","0"
"Tests/Unit/pos/State1.hs"," 0.9972"," 0.7051"," 0.7010","0"
"Tests/Unit/pos/StateConstraints.hs"," 5.4286"," 4.9477"," 4.5074","0"
"Tests/Unit/pos/StateConstraints00.hs"," 0.7544"," 0.7184"," 0.6868","0"
"Tests/Unit/pos/StateF00.hs"," 0.8033"," 0.7213"," 0.6929","0"
"Tests/Unit/pos/StreamInvariants.hs"," 0.7508"," 0.7659"," 0.6690","0"
"Tests/Unit/pos/StrictPair0.hs"," 0.7883"," 0.7373"," 0.6964","0"
"Tests/Unit/pos/StrictPair1.hs"," 1.0621"," 1.0622"," 0.9357","0"
"Tests/Unit/pos/StringLit.hs"," 0.8042"," 0.7077"," 0.6770","0"
"Tests/Unit/pos/Strings.hs"," 0.8908"," 0.7707"," 0.7744","0"
"Tests/Unit/pos/StructRec.hs"," 0.8302"," 0.7475"," 0.6865","0"
"Tests/Unit/pos/Sum.hs"," 0.8215"," 0.7618"," 0.6963","0"
"Tests/Unit/pos/T531.hs"," 0.7323"," 0.6814"," 0.6615","0"
"Tests/Unit/pos/T595.hs"," 0.8486"," 0.7845"," 0.7413","0"
"Tests/Unit/pos/T595a.hs"," 0.7650"," 0.8052"," 0.6658","0"
"Tests/Unit/pos/T598.hs"," 0.9985"," 0.8959"," 0.7925","0"
"Tests/Unit/pos/Term.hs"," 0.7747"," 0.7265"," 0.7361","0"
"Tests/Unit/pos/Termination.lhs"," 1.2859"," 1.3022"," 1.2652","0"
"Tests/Unit/pos/TerminationNum.hs"," 0.7757"," 0.7422"," 0.6976","0"
"Tests/Unit/pos/TerminationNum0.hs"," 0.9033"," 0.7692"," 0.7328","0"
"Tests/Unit/pos/Test761.hs"," 0.8472"," 0.7611"," 0.7174","0"
"Tests/Unit/pos/TokenType.hs"," 0.9038"," 0.7215"," 0.7703","0"
"Tests/Unit/pos/TopLevel.hs"," 1.0080"," 0.7595"," 0.7103","0"
"Tests/Unit/pos/ToyMVar.hs"," 1.1105"," 0.9692"," 0.9325","0"
"Tests/Unit/pos/TypeAlias.hs"," 0.7677"," 0.6813"," 0.6611","0"
"Tests/Unit/pos/Variance.hs"," 0.7558"," 0.7296"," 0.6734","0"
"Tests/Unit/pos/WBL.hs"," 1.7008"," 1.7228"," 1.5632","0"
"Tests/Unit/pos/WBL0.hs"," 1.7466"," 1.6295"," 1.4930","0"
"Tests/Unit/pos/Words.hs"," 0.8205"," 0.7505"," 0.6609","0"
"Tests/Unit/pos/Words1.hs"," 0.7810"," 0.7254"," 0.6756","0"
"Tests/Unit/pos/absref-crash.hs"," 0.7069"," 0.6844"," 0.7262","0"
"Tests/Unit/pos/absref-crash0.hs"," 0.9053"," 0.7060"," 0.7385","0"
"Tests/Unit/pos/adt0.hs"," 1.4838"," 0.7787"," 0.7776","0"
"Tests/Unit/pos/alias00.hs"," 1.5369"," 0.7335"," 0.7399","0"
"Tests/Unit/pos/alias01.hs"," 1.2532"," 0.7192"," 0.7540","0"
"Tests/Unit/pos/alphaconvert-List.hs"," 1.1856"," 1.2080"," 1.1721","0"
"Tests/Unit/pos/alphaconvert-Set.hs"," 0.9371"," 0.9889"," 0.9018","0"
"Tests/Unit/pos/anfbug.hs"," 0.8698"," 0.7799"," 0.8277","0"
"Tests/Unit/pos/anftest.hs"," 0.8792"," 0.7132"," 0.7637","0"
"Tests/Unit/pos/anish1.hs"," 0.9368"," 0.7267"," 0.7551","0"
"Tests/Unit/pos/bangPatterns.hs"," 1.5075"," 0.7290"," 0.9770","0"
"Tests/Unit/pos/bar.hs"," 1.3668"," 0.6834"," 0.7444","0"
"Tests/Unit/pos/bounds1.hs"," 1.0432"," 0.6832"," 0.7338","0"
"Tests/Unit/pos/case-lambda-join.hs"," 1.0082"," 0.9307"," 0.8896","0"
"Tests/Unit/pos/cmptag0.hs"," 0.8027"," 1.1520"," 0.7986","0"
"Tests/Unit/pos/compare.hs"," 0.7834"," 0.8474"," 0.7848","0"
"Tests/Unit/pos/compare1.hs"," 1.1223"," 0.7828"," 0.8353","0"
"Tests/Unit/pos/compare2.hs"," 0.8201"," 0.7551"," 0.8039","0"
"Tests/Unit/pos/comprehensionTerm.hs"," 1.7509"," 1.2113"," 1.2155","0"
"Tests/Unit/pos/contra0.hs"," 0.8078"," 0.7712"," 0.8508","0"
"Tests/Unit/pos/coretologic.hs"," 1.0996"," 0.7358"," 0.7921","0"
"Tests/Unit/pos/csgordon_issue_296.hs"," 1.0644"," 0.7177"," 0.7897","0"
"Tests/Unit/pos/cut00.hs"," 0.8091"," 0.9494"," 0.7950","0"
"Tests/Unit/pos/data2.hs"," 0.9026"," 0.9002"," 0.8636","0"
"Tests/Unit/pos/dataConQuals.hs"," 0.9072"," 0.8851"," 0.7678","0"
"Tests/Unit/pos/datacon-inv.hs"," 0.7732"," 0.7549"," 0.8064","0"
"Tests/Unit/pos/datacon0.hs"," 1.3922"," 0.8160"," 0.9005","0"
"Tests/Unit/pos/datacon1.hs"," 0.9112"," 0.8392"," 0.7691","0"
"Tests/Unit/pos/deepmeas0.hs"," 0.9030"," 0.8057"," 0.8733","0"
"Tests/Unit/pos/deppair0.hs"," 0.9055"," 0.7936"," 0.8302","0"
"Tests/Unit/pos/deppair1.hs"," 0.9201"," 0.7713"," 0.9279","0"
"Tests/Unit/pos/deptup.hs"," 1.1057"," 1.0454"," 1.0827","0"
"Tests/Unit/pos/deptup0.hs"," 0.9379"," 1.0652"," 1.0363","0"
"Tests/Unit/pos/deptup1.hs"," 1.2181"," 1.1593"," 0.9369","0"
"Tests/Unit/pos/deptup3.hs"," 1.0260"," 0.8723"," 0.8260","0"
"Tests/Unit/pos/deptupW.hs"," 1.1029"," 0.9709"," 0.8426","0"
"Tests/Unit/pos/div000.hs"," 1.1362"," 0.7114"," 0.7486","0"
"Tests/Unit/pos/dropwhile.hs"," 1.1512"," 0.9813"," 0.9923","0"
"Tests/Unit/pos/duplicate-bind.hs"," 0.8576"," 0.7729"," 0.8060","0"
"Tests/Unit/pos/elements.hs"," 1.1816"," 1.0764"," 1.1643","0"
"Tests/Unit/pos/elems.hs"," 0.7962"," 0.7631"," 0.7496","0"
"Tests/Unit/pos/elim00.hs"," 0.7955"," 0.8519"," 0.7398","0"
"Tests/Unit/pos/elim01.hs"," 0.8890"," 0.7382"," 0.8037","0"
"Tests/Unit/pos/eqelems.hs"," 0.8443"," 0.7708"," 0.7779","0"
"Tests/Unit/pos/ex0.hs"," 0.8819"," 0.7571"," 0.8416","0"
"Tests/Unit/pos/ex01.hs"," 0.7790"," 0.6609"," 0.7421","0"
"Tests/Unit/pos/ex1.hs"," 1.0003"," 0.7793"," 0.9192","0"
"Tests/Unit/pos/foldN.hs"," 1.2728"," 0.9744"," 0.7783","0"
"Tests/Unit/pos/foldr.hs"," 1.3410"," 0.9344"," 0.7697","0"
"Tests/Unit/pos/forloop.hs"," 1.4053"," 0.9410"," 0.9952","0"
"Tests/Unit/pos/gimme.hs"," 0.8107"," 0.7384"," 0.7823","0"
"Tests/Unit/pos/go.hs"," 0.7842"," 0.7632"," 0.8506","0"
"Tests/Unit/pos/go_ugly_type.hs"," 0.8019"," 0.8489"," 0.8164","0"
"Tests/Unit/pos/grty0.hs"," 0.7016"," 0.7694"," 0.7211","0"
"Tests/Unit/pos/grty1.hs"," 0.7263"," 0.7450"," 0.7349","0"
"Tests/Unit/pos/grty2.hs"," 0.7342"," 0.7179"," 0.7344","0"
"Tests/Unit/pos/grty3.hs"," 0.9021"," 0.8779"," 0.7210","0"
"Tests/Unit/pos/hello.hs"," 0.7598"," 0.7064"," 0.7496","0"
"Tests/Unit/pos/hole-app.hs"," 0.6911"," 0.7031"," 0.7798","0"
"Tests/Unit/pos/hole-fun.hs"," 0.7662"," 0.7052"," 0.7882","0"
"Tests/Unit/pos/idNat.hs"," 0.7421"," 0.7079"," 0.7062","0"
"Tests/Unit/pos/idNat0.hs"," 0.8269"," 0.7621"," 0.7307","0"
