 (HEAD) : 55943149dbb8c5ee182afca28280990591453ae1
Timestamp: 2016-07-08 10:26:57 -0700
Epoch Timestamp: 1467998817
--------------------------------------------------------------------------------
test, time(s), result
Tests/Unit/pos/top0.hs, 0.8290, True
Tests/Unit/pos/TokenType.hs, 0.7152, True
Tests/Unit/pos/testRec.hs, 0.7736, True
Tests/Unit/pos/Test761.hs, 0.7774, True
Tests/Unit/pos/test2.hs, 0.7908, True
Tests/Unit/pos/test1.hs, 0.7718, True
Tests/Unit/pos/test00c.hs, 0.8452, True
Tests/Unit/pos/test00b.hs, 0.8084, True
Tests/Unit/pos/test000.hs, 0.8022, True
Tests/Unit/pos/test00.old.hs, 0.7748, True
Tests/Unit/pos/test00.hs, 0.7767, True
Tests/Unit/pos/test00-int.hs, 0.7714, True
Tests/Unit/pos/test0.hs, 0.9038, True
Tests/Unit/pos/TerminationNum0.hs, 0.9820, True
Tests/Unit/pos/TerminationNum.hs, 0.8700, True
Tests/Unit/pos/Termination.lhs, 1.3039, True
Tests/Unit/pos/term0.hs, 1.1184, True
Tests/Unit/pos/Term.hs, 1.2387, True
Tests/Unit/pos/TemplateHaskellImp.hs, 1.1730, True
Tests/Unit/pos/TemplateHaskell.hs, 1.1108, True
Tests/Unit/pos/take.hs, 1.2216, True
Tests/Unit/pos/tagBinder.hs, 0.7602, True
Tests/Unit/pos/T716.hs, 0.7996, True
Tests/Unit/pos/T675.hs, 0.9383, True
Tests/Unit/pos/T598.hs, 0.9349, True
Tests/Unit/pos/T595a.hs, 0.7451, True
Tests/Unit/pos/T595.hs, 0.8106, True
Tests/Unit/pos/T531.hs, 0.7232, True
Tests/Unit/pos/Sum.hs, 0.7615, True
Tests/Unit/pos/StructRec.hs, 0.7897, True
Tests/Unit/pos/Strings.hs, 0.8189, True
Tests/Unit/pos/StringLit.hs, 0.7252, True
Tests/Unit/pos/string00.hs, 1.0167, True
Tests/Unit/pos/StrictPair1.hs, 1.4543, True
Tests/Unit/pos/StrictPair0.hs, 0.9321, True
Tests/Unit/pos/StreamInvariants.hs, 0.8264, True
Tests/Unit/pos/stateInvarint.hs, 0.9558, True
Tests/Unit/pos/StateF00.hs, 0.7796, True
Tests/Unit/pos/StateConstraints00.hs, 0.7693, True
Tests/Unit/pos/StateConstraints0.hs, 14.3724, True
Tests/Unit/pos/StateConstraints.hs, 7.1300, True
Tests/Unit/pos/State1.hs, 0.7514, True
Tests/Unit/pos/state00.hs, 0.7388, True
Tests/Unit/pos/State.hs, 0.8089, True
Tests/Unit/pos/stacks0.hs, 0.7660, True
Tests/Unit/pos/StackClass.hs, 0.9432, True
Tests/Unit/pos/spec0.hs, 0.9587, True
Tests/Unit/pos/Solver.hs, 1.2771, True
Tests/Unit/pos/SimplifyTup00.hs, 0.6988, True
Tests/Unit/pos/SimplerNotation.hs, 0.6731, True
Tests/Unit/pos/selfList.hs, 0.8029, True
Tests/Unit/pos/scanr.hs, 0.8399, True
Tests/Unit/pos/SafePartialFunctions.hs, 0.9564, True
Tests/Unit/pos/risers.hs, 0.8790, True
Tests/Unit/pos/ResolvePred.hs, 0.7600, True
Tests/Unit/pos/ResolveB.hs, 0.6997, True
Tests/Unit/pos/ResolveA.hs, 0.7226, True
Tests/Unit/pos/Resolve.hs, 0.7151, True
Tests/Unit/pos/repeatHigherOrder.hs, 1.2026, True
Tests/Unit/pos/Repeat.hs, 0.7308, True
Tests/Unit/pos/RelativeComplete.hs, 0.7319, True
Tests/Unit/pos/recursion0.hs, 0.6973, True
Tests/Unit/pos/RecSelector.hs, 0.9486, True
Tests/Unit/pos/RecQSort0.hs, 1.0353, True
Tests/Unit/pos/RecQSort.hs, 0.8418, True
Tests/Unit/pos/RecordSelectorError.hs, 0.6907, True
Tests/Unit/pos/record1.hs, 0.6902, True
Tests/Unit/pos/record0.hs, 0.7582, True
Tests/Unit/pos/rec_annot_go.hs, 0.8322, True
Tests/Unit/pos/RealProps1.hs, 0.9470, True
Tests/Unit/pos/RealProps.hs, 0.8802, True
Tests/Unit/pos/RBTree.hs, 12.1227, True
Tests/Unit/pos/RBTree-ord.hs, 6.6651, True
Tests/Unit/pos/RBTree-height.hs, 2.6192, True
Tests/Unit/pos/RBTree-color.hs, 3.5049, True
Tests/Unit/pos/RBTree-col-height.hs, 4.1900, True
