 (HEAD) : 3b07a3d8d18158bfd7411a97e2f98fc3c760bffd
Timestamp: 2016-07-08 10:26:35 -0700
Epoch Timestamp: 1467998795
--------------------------------------------------------------------------------
test, time(s), result
Tests/Unit/pos/kmpIO.hs, 0.8525, True
Tests/Unit/pos/kmp.hs, 1.9406, True
Tests/Unit/pos/Keys.hs, 0.7424, True
Tests/Unit/pos/jeff.hs, 3.7971, True
Tests/Unit/pos/ite1.hs, 0.6727, True
Tests/Unit/pos/ite.hs, 0.6784, True
Tests/Unit/pos/invlhs.hs, 0.6841, True
Tests/Unit/pos/Invariants.hs, 0.7807, True
Tests/Unit/pos/inline1.hs, 0.6742, True
Tests/Unit/pos/inline.hs, 0.7238, True
Tests/Unit/pos/initarray.hs, 0.9356, True
Tests/Unit/pos/infix.hs, 0.7300, True
Tests/Unit/pos/Infinity.hs, 0.7399, True
Tests/Unit/pos/implies.hs, 0.6810, True
Tests/Unit/pos/imp0.hs, 0.7372, True
Tests/Unit/pos/idNat0.hs, 0.6643, True
Tests/Unit/pos/idNat.hs, 0.6644, True
Tests/Unit/pos/IcfpDemo.hs, 0.8256, True
Tests/Unit/pos/Holes.hs, 0.7155, True
Tests/Unit/pos/hole-fun.hs, 0.6861, True
Tests/Unit/pos/hole-app.hs, 0.6869, True
Tests/Unit/pos/HigherOrderRecFun.hs, 0.6648, True
Tests/Unit/pos/hello.hs, 0.6887, True
Tests/Unit/pos/HedgeUnion.hs, 0.7671, True
Tests/Unit/pos/HaskellMeasure.hs, 0.6915, True
Tests/Unit/pos/HasElem.hs, 0.7038, True
Tests/Unit/pos/grty3.hs, 0.6805, True
Tests/Unit/pos/grty2.hs, 0.6735, True
Tests/Unit/pos/grty1.hs, 0.6808, True
Tests/Unit/pos/grty0.hs, 0.6602, True
Tests/Unit/pos/Graph.hs, 0.9282, True
Tests/Unit/pos/Gradual.hs, 0.0001, True
Tests/Unit/pos/GoodHMeas.hs, 0.6884, True
Tests/Unit/pos/Goo.hs, 0.6687, True
Tests/Unit/pos/go_ugly_type.hs, 0.7114, True
Tests/Unit/pos/go.hs, 0.7205, True
Tests/Unit/pos/gimme.hs, 0.7032, True
Tests/Unit/pos/GhcSort3.T.hs, 1.3187, True
Tests/Unit/pos/GhcSort3.hs, 2.9953, True
Tests/Unit/pos/GhcSort2.hs, 1.3119, True
Tests/Unit/pos/GhcSort1.hs, 2.5603, True
Tests/Unit/pos/GhcListSort.hs, 6.3293, True
Tests/Unit/pos/GeneralizedTermination.hs, 0.7618, True
Tests/Unit/pos/GCD.hs, 0.8264, True
Tests/Unit/pos/GADTs.hs, 0.6697, True
Tests/Unit/pos/gadtEval.hs, 1.1249, True
Tests/Unit/pos/FractionalInstance.hs, 1.8330, True
Tests/Unit/pos/Fractional.hs, 0.6711, True
Tests/Unit/pos/forloop.hs, 0.8979, True
Tests/Unit/pos/for.hs, 0.9321, True
Tests/Unit/pos/Foo.hs, 0.6752, True
Tests/Unit/pos/foldr.hs, 0.7286, True
Tests/Unit/pos/foldN.hs, 0.6977, True
Tests/Unit/pos/Foldl.hs, 7.0100, True
Tests/Unit/pos/filterAbs.hs, 0.8140, True
Tests/Unit/pos/FFI.hs, 1.0113, True
Tests/Unit/pos/failName.hs, 0.6803, True
Tests/Unit/pos/extype.hs, 0.6713, True
Tests/Unit/pos/exp0.hs, 0.7273, True
Tests/Unit/pos/ExactFunApp.hs, 0.6806, True
