 (HEAD) : 9582c137205a0e1093466bf40aed66833105cd15
Timestamp: 2016-07-12 09:51:22 -0700
Epoch Timestamp: 1468342282
--------------------------------------------------------------------------------
test, time(s), result

Tests/Unit/pos/zipW2.hs, 1.1561, True
Tests/Unit/pos/zipW1.hs, 1.0124, True
Tests/Unit/pos/zipW.hs, 1.0433, True
Tests/Unit/pos/zipSO.hs, 0.8105, True
Tests/Unit/pos/zipper000.hs, 0.9187, True
Tests/Unit/pos/zipper0.hs, 0.9944, True
Tests/Unit/pos/zipper.hs, 1.4119, True
Tests/Unit/pos/wrap1.hs, 0.9167, True
Tests/Unit/pos/wrap0.hs, 0.7512, True
Tests/Unit/pos/Words1.hs, 0.6841, True
Tests/Unit/pos/Words.hs, 0.6591, True
Tests/Unit/pos/WBL0.hs, 1.5955, True
Tests/Unit/pos/WBL.hs, 1.6602, True
Tests/Unit/pos/vector2.hs, 1.3161, True
Tests/Unit/pos/vector1b.hs, 1.0887, True
Tests/Unit/pos/vector1a.hs, 1.0736, True
Tests/Unit/pos/vector1.hs, 1.0090, True
Tests/Unit/pos/vector00.hs, 0.7587, True
Tests/Unit/pos/vector0.hs, 1.4052, True
Tests/Unit/pos/vecloop.hs, 0.9395, True
Tests/Unit/pos/Variance.hs, 0.7840, True
Tests/Unit/pos/unusedtyvars.hs, 0.6984, True
Tests/Unit/pos/UnboxedTuplesAndTH.hs, 0.8313, True
Tests/Unit/pos/UnboxedTuples.hs, 0.7360, True
Tests/Unit/pos/tyvar.hs, 0.7275, True
Tests/Unit/pos/TypeFamilies.hs, 0.7922, True
Tests/Unit/pos/TypeAlias.hs, 0.8138, True
Tests/Unit/pos/tyfam0.hs, 0.7800, True
Tests/Unit/pos/tyExpr.hs, 0.7344, True
Tests/Unit/pos/tyclass0.hs, 0.8836, True
Tests/Unit/pos/tupparse.hs, 0.7946, True
Tests/Unit/pos/tup0.hs, 0.7572, True
Tests/Unit/pos/transTAG.hs, 1.8444, True
Tests/Unit/pos/transpose.hs, 1.1428, True
Tests/Unit/pos/trans.hs, 0.8886, True
Tests/Unit/pos/ToyMVar.hs, 1.0213, True
Tests/Unit/pos/TopLevel.hs, 0.8511, True
